"Borough, Block, Lot #",Street Address,Postcode,Borough,Utility,Building Manager,Owner,Owner Address,Owner Telephone,DEP Boiler Application #,#6 Deadline,Boiler Model,# of Identical Boilers,Boiler Capacity (Gross  BTU),Boiler Installation Date,Boiler Age Range,Est. Retirement Year,Burner Model,Primary Fuel,Total Gallons (High),Total Gallons (Low),Total MMBTU (High),Total MMBTU (low),Greener Greater Buildings,GGB Deadline,Building Type,Council District,Community Board,Bldg Sqft,# of Bldgs,# of Floors,# of Res. Units,Total Units,Year Built,Condo?,Coop?,Latitude,Longitude,Census Tract,BIN,BBL,NTA
1021370157,128 FORT WASHINGTON AVENUE,10032,Manhattan,Con Edison,UPTOWN RLTY UNLTD.COMPANY,MICHAEL EDEISTEIN,"2207 CONEY ISLAND AVENUE, BROOKLYN NY 11223",718 627-2980,CA184280J,2014,ROCKMILLS MP-200,1,8.6,1980,26 to 30 years old,2015,HEVE DEG-84-S,#6,165021,115515,16912.82,24161.18,1,2017,Elevator Apartments,10,M 12,"* 123,937",1,10,115,119,1925,,,40.839715,-73.943242,245,1063375,1021370157,Washington Heights South
1021370168,130 FORT WASHINGTON AVENUE,10032,Manhattan,Con Edison,"MORAP LLC, C/L SDG MANAGEMENT",SDG MANAGEMENT CORP./FRANK DINARO,"888 WHAVE 24th FLR., MANHATTAN NY 10019",212-755-5390,CA117695L,0,ROCKMILLS MP-125,1,5.25,1995,11 to 15 years old,2030,INDUSTRIAL COMB. MMG-54 (P),#4,41062,28744,4167.84,5954.06,1,2017,Elevator Apartments,10,M 12,"* 80,886",1,7,74,78,1924,,,40.83978,-73.943216,245,1063376,1021370168,Washington Heights South
1021370190,600 WEST 165 STREET,10032,Manhattan,Con Edison,PRESBYTERIAN SYSTEMS CORP.,PRESBYTERIAN SYSTEMS CORP,"600 WEST 165TH STREET, MANHATTAN NY 10032",212 568-0687,CA003784H,0,FEDERAL FST 100,1,4.2,1984,26 to 30 years old,2019,IRON FIREMAN AG06-4.2RK,#4,32850,22995,3334.275,4763.25,1,2017,Elevator Apartments,10,M 12,"* 60,781",1,6,65,69,1930,,,40.839365,-73.941515,245,1063378,1021370190,Washington Heights South
1021380108,601 WEST 168 STREET,10032,Manhattan,Con Edison,SIRKIN REALTY CORP.,SIRKIN MANAGEMENT,"403 EAST 62 STREET, MANHATTAN NY 10021",212 838-3838,CA300690H,2015,FEDERAL FST 150,1,6.27,1990,16 to 20 years old,2025,HEVE DEG 63 P,#6,55188,38632,5794.74,8278.2,1,2018,Elevator Apartments,10,M 12,"* 65,448",1,6,42,49,1920,,,40.841278,-73.940212,251,1063384,1021380108,Washington Heights South
1021380132,651 WEST 169 STREET,10032,Manhattan,Con Edison,NANCY J. HABER,NANCY J. HABER,"110 E. END AVE, NEW YORK NY 10028",XXX,CA608986H,0,ROCKMILLS MP 40,1,1.6,1986,21 to 26 years old,2021,ICI INC.AM 3-1/2 DH,#4,8614,6030,1748.642,2498.06,0,,Elevator Apartments,10,M 12,"* 19,380",1,6,22,23,1916,,,40.84226,-73.940688,253,1063385,1021380132,Washington Heights South
1021380147,630 WEST 170 STREET,10032,Manhattan,Con Edison,PRESBYTERIAN SYSTEMS CORP,PRESBYTERIAN SYSTEMS CORP,"600 WEST 165TH STREET, MANHATTAN NY 10032",212 568-0687,CA056082M,0,FEDERAL FST-125,1,4.96,1982,26 to 30 years old,2017,INDUSTRIAL COMBUSTION DEG-54P,#4,58144,40701,5897.15,8424.5,1,2018,Elevator Apartments,10,M 12,"* 52,921",1,5,64,65,1924,,,40.842795,-73.940124,253,1063392,1021380147,Washington Heights South
1021380155,620 WEST 170 STREET,10032,Manhattan,Con Edison,PRESBYTERIAN SYSTEMS CORP.,PRESBYTERIAN SYSTEMS CORP,"600 WEST 165th STREET, MANHATTAN NY 10032",212-568-0682,CA193883N,0,FEDERAL FST 100,1,4.2,1983,26 to 30 years old,2018,IRON FIREMAN AG06-4.2 RK,#4,41063,28744,4311.615,6159.45,1,2018,Elevator Apartments,10,M 12,"* 61,848",1,6,65,65,1920,,,40.842724,-73.939954,253,1063393,1021380155,Washington Heights South
1021390164,79 HAVEN AVENUE,10032,Manhattan,Con Edison,ELITE MGMT LLC.,ELIZE MGMT LLC.,"185 BRIDGE PLAZA NORTH, FORT LEE NJ 07024",212-324-0672,CA311883H,0,FEDERAL FST 50,1,2,1983,26 to 30 years old,2018,HEVEOIL AM 4 1/2,#4,16425,11498,1667.1375,2381.63,0,,Walk-Up Apartments,10,M 12,"* 19,180",1,5,26,26,1920,,,40.844194,-73.942587,255,1063410,1021390164,Washington Heights South
1021390181,251 FORT WASHINGTON AVENUE,10032,Manhattan,Con Edison,251 ASSOCIATES LP,251 FT. REALTY LLC a/b/a HELLEN REALTY,"745 5 AVENUE - SUITE 1250, MANHATTAN NY 10151",212-873-9200,CA147772N,0,ROCKMILLS MP 125,1,5.25,1972,36 - 40 year old,2010,IRON FIREMAN A06-6.3,#4,89425,62598,9389.625,13413.75,1,2019,Elevator Apartments,10,M 12,"* 58,167",1,8,46,46,1912,,,40.843595,-73.941522,255,1063415,1021390181,Washington Heights South
1021390193,711 WEST 171 STREET,10032,Manhattan,Con Edison,711 REALTY LLC,711 REALTY LLC,"P.O.BOX 574, CEDARHURST NY 11516",516 569-4119,CA475887X,2015,ROCKMILLS MP 100,1,4.2,1987,21 to 26 years old,2022,HEVE MEG 42 P,#6,41062,28744,4311.5625,6159.38,0,,Elevator Apartments,10,M 12,"* 44,820",1,6,48,48,1929,,,40.844179,-73.941427,255,1063419,1021390193,Washington Heights South
1021390196,707 WEST 171 STREET,10032,Manhattan,Con Edison,ELITE MGMT LLC.,ELITE MANAGEMENT,"185 BRIDGE PLAZA NORTH, FORT LEE N.J. 07024",XXX,CA164282P,0,FEDERAL FST-80,1,3.1,1982,26 to 30 years old,2017,INDUSTRIAL COMBUSTION MMG-34-P,#4,24638,17246,2500.757,3572.51,0,,Walk-Up Apartments,10,M 12,"* 34,338",1,5,41,42,1926,,,40.844163,-73.941391,255,1063420,1021390196,Washington Heights South
1021390204,275 FORT WASHINGTON AVENUE,10032,Manhattan,Con Edison,275 FT.WASHINGTON ASSOC,275 FT WASHINGTON ASSOCS.,"369 EAST 62 STREET, MANHATTAN NY 10021",212 317-1423,CA429687Y,0,FEDERAL FST 70,1,2.6,1987,21 to 26 years old,2022,HEVE MMG 30,#4,24638,17246,2500.7063,3572.44,0,,Elevator Apartments,10,M 12,"* 30,648",1,6,37,37,1937,,,40.844456,-73.940896,255,1063422,1021390204,Washington Heights South
1021390214,70 HAVEN AVENUE,10032,Manhattan,Con Edison,PLYMOUTH MGMT GROUP,HAVEN EQUITIES c/o PLYMOUTH MGMT GROUP,"37 WEST 19TH STREET 6TH FL., MANHATTAN NY 10011",212 447-7000,CA021073K,2013,ROCKMILLS MP 150,1,5.2,1973,36 - 40 year old,2010,IRON FIREMAN A 06-6.3,#6,107310,75117,11267.55,16096.5,1,2019,Elevator Apartments,7,M 12,"* 61,356",1,6,54,54,1925,,Yes,40.843686,-73.942783,255,1063424,1021390214,Washington Heights South
1021390223,86 HAVEN AVENUE,10032,Manhattan,Con Edison,ELITE MGMT. LLC,BEACH LANE MGMT.,"185 BRIDGE PLAZA NORTH, FORT LEE NJ 07024",,CA315594J,0,ROCKMILLS MP-40,1,1.72,1994,16 to 20 years old,2029,INDUSTRIAL COMBUSTION MMG-22,#4,13469,9428,1367.205,1953.15,0,,Walk-Up Apartments,7,M 12,"* 20,000",1,5,21,21,1910,,,40.844172,-73.942616,255,1063426,1021390223,Washington Heights South
1021390229,100 HAVEN AVENUE,10032,Manhattan,Con Edison,TRUSTEES OF COLUMBIA UNIV,TRUSTEES OF COLUMBIA UNIV FACITIES,"630 WEST 168 ST, MANHATTAN NY 10032",212 304-7263,CA094591H,2012,ROCKMILLS MP 450,2,34.78,1991,16 to 20 years old,2026,HEVE DEG 175 P,#6,197100,137970,20695.5,29565,0,,Vacant Land,7,M 12,0,0,0,0,0,0,,,40.844457,-73.942518,255,1088757,1021390250,Washington Heights South
1021390231,106 HAVEN AVENUE,10032,Manhattan,Con Edison,TRUSTEES OF COLUMBIA UNIV,TRUSTEE OF COLUMBIA UNIVERSITY,"630 WEST 168 ST RM 2-460, MANHATTAN NY 10032",212-928-6199,CA226186X,0,FEDERAL FST 50,1,2,1986,21 to 26 years old,2021,HEV E MMG 22,#4,16425,11498,1667.1375,2381.63,0,,Walk-Up Apartments,7,M 12,"* 28,100",1,5,29,29,1916,,,40.844723,-73.942428,255,1000000,1021390229,Washington Heights South
1021390236,112 HAVEN AVENUE,10032,Manhattan,Con Edison,HAVEN REALTY ASSOC.,"ELITE MANAGEMENT, LLC","185 BRIDGE PLAZA NORTH, FORT LEE NJ 07024",212-947-5830,CA188181M,0,ROCKMILLS MP60,1,2.6,1981,26 to 30 years old,2016,ICI MMG 34P,#4,23068,16148,2334.5,3335,0,,Walk-Up Apartments,7,M 12,"* 28,100",1,5,31,31,1915,,,40.844869,-73.942377,255,1063428,1021390236,Washington Heights South
1021390277,200 HAVEN AVENUE,10033,Manhattan,Con Edison,ORSID REALTY CORP.,ORSID REALTY CORP.,"1740 BROADWAY, 2ND FLOOR, MANHATTAN NY 10019",212 247 2603,CA295292Z,2013,ROCKMILLS MP-200,1,8.19,1992,16 to 20 years old,2027,HEV-E DEG 84 P ( I.C.I. ),#6,82125,57488,8623.125,12318.75,1,2019,Elevator Apartments,7,M 12,"* 124,789",1,6,95,95,1941,,,40.847018,-73.942354,255,1063431,1021390277,Washington Heights South
1021390293,138 HAVEN AVENUE,10032,Manhattan,Con Edison,"WEINSTEIN,NORMAN S.",FRANK CADEDDU,"P.O.BOX 3582, NEW HYDE PK NY 11040",212-928-7215,CA363770X,2014,FITZGIBBONS SM-151,1,4.2,1970,36 - 40 year old,2010,HEV-E-OIL AM6E,#6,40880,28616,4292.4,6132,0,,Walk-Up Apartments,7,M 12,"* 24,900",1,5,29,29,1920,,,40.845596,-73.942434,255,1063433,1021390293,Washington Heights South
1021390295,150 HAVEN AVENUE,10032,Manhattan,Con Edison,150 HAVEN AVENUE LLC % RANGER MGMT.,150 HAVEN AVENUE LLC % RANGER MGMT.,"P.O. BOX 1847, PARAMUS NJ 07653",201 363-1448,CB050808R,2015,FEDERAL FST - 125 (NEW),1,4.1,2008,Fewer than 5 years old,2043,ICI DEG-54P (NEW),#6,37668,26368,3955.14,5650.2,0,,Walk-Up Apartments,7,M 12,"* 17,705",1,5,25,25,1920,,,40.845906,-73.942535,255,1063434,1021390295,Washington Heights South
1021390310,295 FORT WASHINGTON AVENUE,10032,Manhattan,Con Edison,WILMA REALTY CORP.,WILMA REALTY CORP.,"500 WEST 169 STREET, MANHATTAN NY 10032",212 923-3069,CA105678L,0,FEDERAL FST-100,1,4.2,1978,31 to 35 years old,2013,ICI MM 42-P,#4,42340,29638,4297.51,6139.3,0,,Walk-Up Apartments,10,M 12,"* 49,710",1,5,54,54,1922,,,40.845164,-73.940613,255,1063435,1021390310,Washington Heights South
1021390312,710 WEST 173 STREET,10032,Manhattan,Con Edison,FORT 710 ASSOC.L.P.,TRUSTEES OF COLUMBIA UNIVEESITY,"400 WEST 119ST. ST. , NEW YORK NY 10027",212 854-9331,CA287884M,0,FEDERAL FST 100,1,4.2,1984,26 to 30 years old,2019,ICI MEG 42P,#4,40486,28340,4138.12,5911.6,0,,Walk-Up Apartments,10,M 12,"* 40,720",1,5,47,47,1922,,,40.845557,-73.940989,255,1063436,1021390312,Washington Heights South
1021390316,720 WEST 173 STREET,10032,Manhattan,Con Edison,720 W.173RD ST.OWNERS CORP.,"BLUEWOODS MGMT GROUP, INC.","307 7TH AVE SUITE 604, NEW YORK NY 10001",212 585-5323,CA205586M,2013,ROCKMILLS MP -100,1,4.2,1986,21 to 26 years old,2021,I.C.I. DEG-42 P,#6,24429,17101,2520,3600,0,,Walk-Up Apartments,10,M 12,"* 40,720",1,5,48,48,1922,,,40.84562,-73.941137,255,1063437,1021390316,Washington Heights South
1021390322,736 WEST 173 STREET,10032,Manhattan,Con Edison,HOWARD SCHWADE,HOWARD SCHWADE,"139 A HAVEN AVE , NY NY 10032",XXXXXXXXXXXX,CA375494R,0,ROCKMILLS MP-125,1,5.3,1994,16 to 20 years old,2029,INDUSTRIAL COMB. MMG-54 (P),#4,57488,40241,5834.9813,8335.69,0,,Walk-Up Apartments,10,M 12,"* 45,665",1,5,78,78,1922,,,40.845719,-73.941375,255,1063438,1021390322,Washington Heights South
1021390329,735 WEST 172 STREET,10032,Manhattan,Con Edison,PRIME REALTY SERVICE LLC,PRIME REALTY SERVICE LLC,"139 HAVEN AVE, MANHATTAN N.Y. 10032",212 543-1400,CB343800J,0,ROCKMILLS MP-80,1,3.36,2000,5 to 10 years old,2035,ICI MMG-34 P,#4,15444,10811,1567.566,2239.38,0,,Walk-Up Apartments,10,M 12,"* 36,485",1,5,56,56,1920,,,40.844948,-73.941398,255,1063439,1021390329,Washington Heights South
2033480054,3351 HULL AVENUE,10467,Bronx,Con Edison,3349 HULL AVE. REALTY CO.,UNIVERSAL MANAGEMENT,"825 EAST 233 STREET, BRONX NY 10466",718 664-6650,CA396572X,0,ROCKMILLS MP100,1,4.2,1972,36 - 40 year old,2010,ICI AM6CM,#4,71540,50078,4567.5,6525,1,2018,Walk-Up Apartments,11,Bx 07,"* 54,375",1,5,62,62,1930,,,40.877792,-73.873838,42902,2018395,2033480054,Norwood
1021390340,715 WEST 172 STREET,10032,Manhattan,Con Edison,MIRLAN REALTY ASSOCIATES,ELITE MANAGEMENT,"185 BRIDGE PLAZA NORTH, FORT LEE NY 07024",212 307-0500,CA301894Y,0,FEDERAL FST-80,1,3.08,1994,16 to 20 years old,2029,I.C. MMG-34 (P),#4,46720,32704,4742.08,6774.4,0,,Elevator Apartments,10,M 12,"* 44,156",1,6,41,41,1917,,,40.844854,-73.941174,255,1063441,1021390340,Washington Heights South
1021390508,830 WEST 177 STREET,10033,Manhattan,Con Edison,HHM MANAGING COMPANY,HOMER MORENO HHM MGMT.,"830 WEST 177 STREET, MANHATTAN N.Y. 10033",212 927-6192,CB053300L,0,FEDERAL FM 8500,1,2.94,2000,5 to 10 years old,2035,IND. COMB. MMG-34 P,#4,22995,16097,2333.9925,3334.28,0,,Walk-Up Apartments,10,M 12,"* 35,200",1,5,42,42,1926,,,40.848151,-73.941228,255,1063447,1021390508,Washington Heights South
1021390517,4 SOUTH PINEHURST AVENUE,10033,Manhattan,Con Edison,L & L REALTY CORPORATION,JOSEPH LEWNER,"990 6 AVENUE #124, MANHATTAN NY 10018",212-695-3355,CA153781X,0,ROACKMILLS MP 100,1,3.8,1981,26 to 30 years old,2016,INDUSTRIAL COMBUSTION MODEL MEG-42-P,#4,40880,28616,4292.4,6132,1,2019,Elevator Apartments,10,M 12,"* 59,805",1,6,43,43,1925,,Yes,40.84775,-73.940557,255,1063448,1021390517,Washington Heights South
1021390542,835 WEST 176 STREET,10033,Manhattan,Con Edison,KIZNER ASSOCIATES.,KIZNER ASSOCIATES.,"133 WEST 72 STREET, MANHATTAN NY 10023",212-873-0368,CA223084L,0,ROCKMILLS MP 70,1,2.6,1984,26 to 30 years old,2019,IND COMB MMG-30,#4,51100,35770,5186.65,7409.5,0,,Walk-Up Apartments,10,M 12,"* 35,200",1,5,42,42,1926,,,40.847514,-73.941319,255,1063452,1021390542,Washington Heights South
1021390564,850 WEST 176 STREET,10033,Manhattan,Con Edison,ALCO REALTY PARTNERSHIP,ALCO RLTY INC.,"850 WEST 176 STREET, MANHATTAN NY 10033",212 927 7088,CA288992Y,0,ROCKMILLS MP 100,1,4.07,1992,16 to 20 years old,2027,I.C.I. DEG 42P,#4,44968,31478,4721.64,6745.2,1,2019,Elevator Apartments,10,M 12,"* 53,526",1,6,42,42,1924,,,40.847577,-73.941728,255,1063454,1021390564,Washington Heights South
1021390584,353 FORT WASHINGTON AVENUE,10033,Manhattan,Con Edison,L & L REALTY CORP.,L&L REALTY EQUITIES LLC.,"990 6 AVENUE #124, MANHATTAN NY 10018",212-695-3355,CA287885Y,0,ROCKMILLS MP 125,1,5.2,1985,21 to 26 years old,2020,IRON FIREMAN AO6 6.3 RK,#4,49275,34493,5173.88,7391.25,1,2019,Elevator Apartments,10,M 12,"* 67,740",1,6,36,36,1924,,,40.846868,-73.939932,255,1063456,1021390584,Washington Heights South
1021420022,605 WEST 170 STREET,10032,Manhattan,Con Edison,CONCOURSE MANAGEMENT CO.,BLDG MAMGT COMPANY % CONCOURSE MGMT,"417 FIFTH AVENUE, MANHATTAN NY 10016",212-557-6700,CA243782R,2014,ROCKMILLS MP 4-162,1,6.7,1982,26 to 30 years old,2017,IRON FIREMAN AGO6-6.3RK,#6,73913,51739,3307.5,4725,1,2022,Elevator Apartments,10,M 12,"* 70,920",1,6,60,66,1922,,,40.842595,-73.939603,253,1063474,1021420022,Washington Heights South
1021420038,656 WEST 171 STREET,10032,Manhattan,Con Edison,"FT WASH EQUITIES, C/O HATS MGMT","FT WASH EQUITIES,C/O HEIGHTS MGMT","369 EAST 62ND STREET, MANHATTAN NY 10021-7755",718-547-2067,CA025390M,0,ROCKMILLS MP70,1,2.59,1990,16 to 20 years old,2025,ICI MMG22,#4,21900,15330,2233,3190,0,,Walk-Up Apartments,10,M 12,"* 34,386",1,5,29,29,1939,,,40.843613,-73.94013,253,1063479,1021420038,Washington Heights South
1021420058,651 WEST 171 STREET,10032,Manhattan,Con Edison,WEST 171 ASSOC.,WEST 171 ASSOC .LP c/o BEACON LANE MT.,"280 NORTH CENTRAL PARK AVENUE, HARTSDALE NY 10530",914-517-8818,CA143080Y,0,FEDERAL FST 90,1,3.8,1980,26 to 30 years old,2015,HEV-E-OIL MM 42 S,#4,37777,26444,3834.467,5477.81,1,2022,Elevator Apartments,10,M 12,"* 50,802",1,6,48,48,1922,,,40.843594,-73.940036,253,1063482,1021420058,Washington Heights South
1021420095,647 WEST 172 STREET,10032,Manhattan,Con Edison,HEIGHTS REAL ESTATE CO.,HEIGHTS REAL ESTATE CO.,"369 EAST 62 STREET, MANHATTAN NY 10021",,CA204196M,0,FEDERAL FST-70,1,2.8,1996,11 to 15 years old,2031,I.C. MMG-28,#4,30405,21283,3086.06,4408.65,0,,Walk-Up Apartments,10,M 12,"* 25,400",1,5,31,31,1917,,,40.844244,-73.939718,253,1063493,1021420095,Washington Heights South
1021420109,630 WEST 173 STREET,10032,Manhattan,Con Edison,173 B'WAY ASSOC%SDG PROPT,173 B'WAY ASSOC%SDG MGMT CORP,"888 SEVENTH AVENUE, 24TH FL., MANHATTAN NY 11359",212 755-5530,CA133181Y,0,ROCKMILLS MP 125,1,5.04,1981,26 to 30 years old,2016,IRON FIREMAN A06-6.3RK,#4,52828,36979,5529.15,7898.78,1,2022,Elevator Apartments,10,M 12,"* 64,896",1,6,57,63,1920,,,40.844831,-73.939247,253,1063496,1021420109,Washington Heights South
1021420120,300 FORT WASHINGTON AVENUE,10032,Manhattan,Con Edison,FERIZ KUKAJ,"BRUNO ILIBASSI,LLC","P.O.B. 3545, NEW HYDE PARK NY 11040",718-343-1336,CA258783K,0,FEDERAL FST-125,1,4.2,1983,26 to 30 years old,2018,IRON FIREMAN AGO 6-6.3 RK,#4,65700,45990,8400,12000,1,2022,Elevator Apartments,10,M 12,"* 68,240",1,6,54,56,1920,,,40.845159,-73.940591,253,1063499,1021420120,Washington Heights South
1021420130,629 WEST 173 STREET,10032,Manhattan,Con Edison,BROADWAY TOWER OWNER LLC,VANTAGE MANAGEMENT SERVICE LLC,"31-10 37 AVENUE, 3RD FL., L.I.C NY 11101",516 869 1240,CA035589Z,0,FEDERAL FST 350,1,15.79,1989,21 to 26 years old,2024,ICI DEG 145 P,#4,56862,39803,5974.5,8535,1,2022,Elevator Apartments,10,M 12,"* 78,425",1,12,74,78,1926,,Yes,40.844867,-73.93929,263,1063500,1021420130,Washington Heights South
1021420200,701 WEST 176 STREET,10033,Manhattan,Con Edison,REALTY MANAGEMENT CORP.,M.R.S. II REALTY LLC,"2207 CONEY ISLAND AVENUE, BROOKLYN NY 11223",718-627-7177,CA347783P,0,ROCKMILLS MP4-78,1,3.1,1983,26 to 30 years old,2018,ICI DEG 42 YP,#4,35040,24528,3675,5250,0,,Elevator Apartments,10,M 12,"* 43,994",1,6,40,48,1925,,,40.846964,-73.938461,263,1063510,1021420200,Washington Heights South
1021420217,700 WEST 176 STREET,10033,Manhattan,Con Edison,VANTAGE MGMT. LLC,VANTAGE MGMT. LLC,"31-10 37 AVENUE, 3RD FL., LONG ISLAND CITY NY 11101",718-639-0660,CB118202N,0,FEDERAL FST-150,1,5.02,2002,5 to 10 years old,2037,INDUSTRIAL COMB. MMG-63,#4,48727,34109,4945.892,7065.56,1,2022,Elevator Apartments,10,M 12,"* 70,436",1,6,62,68,1920,,,40.846947,-73.938468,263,1063513,1021420217,Washington Heights South
1021420224,701 WEST 175 STREET,10033,Manhattan,Con Edison,701 WEST 176 REALTY CORP.,"VANTAGE MGMT., LLC","750 LEXINGTON AVE 17th fl., ELMHURST NY 11373",XXX,CA035996X,0,FEDERAL FST-150,1,6.23,1996,11 to 15 years old,2031,I.C. MMG-63,#4,48727,34109,4900.217,7000.31,1,2022,Elevator Apartments,10,M 12,"* 71,896",1,6,62,68,1925,,,40.84625,-73.938689,263,1063514,1021420224,Washington Heights South
1021420244,635 WEST 174 STREET,10033,Manhattan,Con Edison,MIRIMER MGMT. CORP.,MIRIMER MGMT. CORP.,"P.O.B. 771WAHINGTON BRIDGE, MANHATTAN NY 10033",212 927 3400,CA186680H,0,FEDERAL FST 125,1,5.6,1980,26 to 30 years old,2015,HEV-E-MEG 54-S,#4,61594,43116,6036.135,8623.05,1,2022,Elevator Apartments,10,M 12,"* 76,812",1,6,62,75,1930,,,40.845564,-73.938975,263,1063518,1021420244,Washington Heights South
1021420247,647 WEST 174 STREET,10033,Manhattan,Con Edison,NEIGHBORHOOD WEST 174TH ST. LLC.,MCI REALTY 647 LLC.,"35-37 36TH STREET, LIC NY 11106",212-634-9257,CA305884Z,0,ROCKMILLS MP 60,1,2.6,1984,26 to 30 years old,2019,ICI MM 34P,#4,2477,1734,2537.5,3625,0,,Walk-Up Apartments,10,M 12,"* 29,910",1,5,40,40,1924,,,40.845627,-73.939134,263,1063519,1021420247,Washington Heights South
1021430013,600 WEST 174 STREET,10033,Manhattan,Con Edison,"J. S. L. REALTY, LLC","HEIGHTS 600,LLC% BRONSTEIN PROPERTIES","108-18 QUEENS BLVD STE #302, FOREST HILLS NY 10040",718 261-5235,CB562003R,0,FEDERAL FST-80 (NEW),1,2.67,2003,5 to 10 years old,2038,IC MMG-34P (NEW),#4,26827,18779,2723.042,3890.06,0,,Walk-Up Apartments,10,M 12,"* 40,580",1,5,36,43,1925,,,40.844858,-73.93723,263,1063524,1021430013,Washington Heights South
1021430020,601 WEST 173 STREET,10032,Manhattan,Con Edison,HEIGHTS 601 LLC%BRONSTEIN PROP.,HEIGHTS 601LLC/ BRONSTEIN PROPERTIES,"108-18 QUEENS BLVD, FOREST HILLS NY 11375",718-263-5211,CA442186M,0,FEDERAL FST-80,1,3.1,1986,21 to 26 years old,2021,HEV-E-OIL MMG 34 P,#4,62597,43818,6353.6463,9076.64,0,,Walk-Up Apartments,10,M 12,"* 40,580",1,5,36,41,1925,,,40.844221,-73.937694,263,1063525,1021430020,Washington Heights South
1021440017,618 WEST 177 STREET,10033,Manhattan,Con Edison,MIRIMAR MGMT. CORP.,MIRIMAR MGMT CORP.,"P.O.BOX 771, MANHATTAN NY 10033",212-927-3400,CA394884X,2015,ROCKMILLS MP90,1,3.6,1984,26 to 30 years old,2019,HEV-E-OIL DEG 42-P,#6,25112,17578,3675,5250,0,,Walk-Up Apartments,10,M 12,"* 45,330",1,5,55,56,1930,,,40.846979,-73.936242,263,1063542,1021440017,Washington Heights South
1021440033,612 WEST 178 STREET,10033,Manhattan,Con Edison,612 REALTY LLC,"BRONSTEIN PROPERTIES, LLC","108-18 QUEENS BLVD.,STE #302, BROOKLYN NY 11375",718 261-5235,CB205602L,0,FEDERL FST-100,1,4.2,2002,5 to 10 years old,2037,INDUSTRIAL COMBUSTION MMG-42P,#4,31755,22229,3223.1325,4604.48,0,,Elevator Apartments,10,M 12,"* 46,482",1,6,48,49,1915,,,40.847547,-73.935648,263,1063547,1021440033,Washington Heights South
1021440042,600 WEST 178 STREET,10033,Manhattan,Con Edison,G.S.L. INCORPORATED,SOLIL MANAGEMENT,"640 5 AVENUE, MANHATTAN NY 10019",212 265-2280,CA087299P,2015,FEDERAL FST-100,1,3.79,1999,11 to 15 years old,2034,INDUSTRIAL COMB. DEG-42 P,#6,29674,20772,3115.875,4451.25,0,,Elevator Apartments,10,M 12,"* 44,818",1,6,32,38,1910,,,40.847426,-73.935363,263,1063550,1021440042,Washington Heights South
1021440053,601 WEST 176 STREET,10033,Manhattan,Con Edison,WEST 176 STREET HOLDING,176 ST. NICHOLAS ASSOC%. SDG MGMT.,"888 SEVENTH AVENUE, 24TH FL., MANHATTAN NY 10019",212 755-5390,CA403186K,0,BEST BOILER 4B-80,1,3.4,1986,21 to 26 years old,2021,IND. COMB. MM-34 P,#4,62597,43818,6353.65,9076.64,1,2014,Elevator Apartments,10,M 12,"* 52,788",1,6,48,57,1920,,,40.846191,-73.93626,263,1063553,1021440053,Washington Heights South
1021440061,601 WEST 175 STREET,10033,Manhattan,Con Edison,601 WEST 175 ST.REALTY CORP.,STELLAR MGMT LTD.,"156 WILLIAM STREET, MANHATTAN NY 10038",212-843-3751,CA011684K,2014,ROCKMILLS MP 150,1,6,1984,26 to 30 years old,2019,ICI DEG 63P,#6,49932,34952,5250,7500,1,2014,Walk-Up Apartments,10,M 12,"* 85,482",1,6,72,81,1922,,,40.845519,-73.936753,263,1063555,1021440061,Washington Heights South
1021450022,667 WEST 177 STREET,10033,Manhattan,Con Edison,"BROADWAY PORTFOLIO l OWNER LLC,","B'WAY PORTIFILIO OWNEc/oVANTAGE MGMT SERVICES LLC,","750 LEXINGTON AVE, NEW YORK NY 10022",212-413-0850,CA326495H,0,FEDERAL FST-70,1,2.6,1995,11 to 15 years old,2030,HEVE (I.C.)MMG-28,#4,24637,17246,2500.7063,3572.44,0,,Elevator Apartments,10,M 12,"* 45,666",1,6,39,43,1910,,,40.847476,-73.937383,263,1063561,1021450022,Washington Heights South
1021450031,660 WEST 178 STREET,10033,Manhattan,Con Edison,HEIGHT 660 LLC % BRONSTEIN PROP.,BRONSTEIN PROPERTIES,"108-18 QUEENS BLVD, FOREST HILL NY 11375",718 261-5235,CB025207R,0,FEDERAL FST-60 (NEW),1,2,2007,Fewer than 5 years old,2042,INDUSTRIAL COMBUSTION MMG28,#4,28360,19852,2878.6415,4112.35,0,,Elevator Apartments,10,M 12,"* 18,050",1,6,25,25,1929,,,40.848077,-73.936924,263,1063564,1021450031,Washington Heights South
1021450036,92 WADSWORTH AVENUE,10033,Manhattan,Con Edison,BONACHA PETER,90-92 WADSWORTH AVE ASSOC.,"P.O. BOX 174 (INWOOD STATION), MANHATTAN NY 10034",212 567-8242,CA183497X,0,FEDERAL FST-60,1,2.59,1997,11 to 15 years old,2032,INDUSTRIAL COMB. MMG-28,#4,18500,12950,1877.75,2682.5,0,,Walk-Up Apartments,10,M 12,"* 14,025",1,5,15,15,1910,,,40.847564,-73.936639,263,1063567,1021450036,Washington Heights South
