STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
36,103,146604,4612,+40.797591,-073.135441
36,103,146605,1021,+40.803156,-073.118810
36,103,146606,7634,+40.769645,-073.120234
36,103,146607,2546,+40.767619,-073.092479
36,103,146608,2595,+40.772327,-073.075393
36,103,146611,3225,+40.801907,-073.047365
36,103,146612,5087,+40.796884,-073.081293
36,103,146613,3722,+40.792809,-073.072633
36,103,146614,5803,+40.798014,-073.060403
36,103,146615,5048,+40.780203,-073.054549
36,103,146703,4122,+40.746650,-073.296028
36,103,146704,2017,+40.736862,-073.300149
36,103,146705,3468,+40.726357,-073.306258
36,103,146706,2694,+40.729067,-073.291076
36,103,146800,6007,+40.714978,-073.300749
36,103,146901,5450,+40.702842,-073.298931
36,103,146902,4293,+40.690896,-073.299707
36,103,147001,4406,+40.707034,-073.284055
36,103,147003,4648,+40.714166,-073.274925
36,103,147004,317,+40.639178,-073.188879
36,103,147100,3103,+40.719955,-073.264604
36,103,147200,6088,+40.722116,-073.254520
36,103,147300,7081,+40.727553,-073.240077
36,103,147401,6283,+40.735477,-073.214494
36,103,147402,3673,+40.722304,-073.214592
36,103,147501,7857,+40.735362,-073.187317
36,103,147502,6618,+40.725795,-073.177857
36,103,147503,1489,+40.726576,-073.159925
36,103,147601,2607,+40.737064,-073.147312
36,103,147602,5367,+40.741742,-073.125320
36,103,147701,3556,+40.748455,-073.098149
36,103,147702,5011,+40.734121,-073.102909
36,103,147802,3905,+40.730703,-073.082447
36,103,147803,3234,+40.753784,-073.088492
36,103,147804,6158,+40.754646,-073.073392
36,103,147901,4515,+40.756284,-073.049346
36,103,147902,4381,+40.736877,-073.055865
36,103,158001,4770,+40.951340,-073.108709
36,103,158002,6315,+40.929781,-073.132658
36,103,158006,6961,+40.888260,-073.124083
36,103,158007,9216,+40.912118,-073.124212
36,103,158009,2742,+40.895461,-073.104738
36,103,158010,3719,+40.922826,-073.100786
36,103,158011,4972,+40.908427,-073.085800
36,103,158102,4931,+40.889065,-073.044747
36,103,158103,4397,+40.867023,-073.096241
36,103,158104,5568,+40.873325,-073.081563
36,103,158107,4166,+40.870640,-073.114652
36,103,158108,2940,+40.888079,-073.087379
36,103,158110,3697,+40.872557,-073.065915
36,103,158111,3285,+40.871983,-073.055459
36,103,158112,4242,+40.873778,-073.043568
36,103,158114,3643,+40.898803,-073.062475
36,103,158115,6384,+40.889578,-073.065904
36,103,158116,1969,+40.873600,-073.025055
36,103,158202,7838,+40.923940,-073.062896
36,103,158203,1609,+40.939801,-073.090110
36,103,158205,1953,+40.940381,-073.029623
36,103,158206,3772,+40.941126,-073.067596
36,103,158207,4770,+40.948599,-073.052674
36,103,158304,6941,+40.953308,-073.005588
36,103,158306,5982,+40.921495,-073.007533
36,103,158308,8206,+40.909396,-073.044954
36,103,158309,4431,+40.885368,-072.983802
36,103,158310,4473,+40.891248,-072.963654
36,103,158315,4629,+40.899924,-072.995971
36,103,158317,5815,+40.957844,-072.975542
36,103,158318,4515,+40.953446,-072.958686
36,103,158319,3739,+40.898056,-073.030759
36,103,158320,6247,+40.905181,-073.015048
36,103,158321,9754,+40.881611,-073.011444
36,103,158322,2200,+40.932426,-073.000946
36,103,158323,7381,+40.932637,-072.980280
36,103,158401,1308,+40.931106,-072.954402
36,103,158402,4481,+40.952724,-072.885731
36,103,158403,2170,+40.893911,-072.931527
36,103,158405,5005,+40.930236,-072.872765
36,103,158407,5963,+40.956503,-072.936278
36,103,158408,4025,+40.954852,-072.918809
36,103,158409,3875,+40.905600,-072.894529
36,103,158410,3504,+40.923671,-072.898189
36,103,158502,3706,+40.832950,-073.105561
36,103,158505,4386,+40.852669,-073.116121
36,103,158506,2614,+40.842004,-073.118476
36,103,158507,3804,+40.856492,-073.057337
36,103,158508,6183,+40.843329,-073.061035
36,103,158509,4847,+40.859555,-073.037908
36,103,158510,7316,+40.843527,-073.029606
36,103,158511,6145,+40.849499,-073.088638
36,103,158512,3536,+40.845589,-073.100387
36,103,158604,4940,+40.821911,-073.087527
36,103,158605,4952,+40.825386,-073.071838
36,103,158606,4969,+40.827882,-073.041570
36,103,158607,3355,+40.818304,-073.037974
36,103,158608,4064,+40.816352,-073.113688
36,103,158609,4516,+40.818039,-073.100028
36,103,158704,8344,+40.860636,-073.004249
36,103,158705,4042,+40.863889,-072.967556
36,103,158707,1671,+40.837427,-072.948115
36,103,158708,3840,+40.876465,-072.935499
36,103,158709,2120,+40.854541,-072.916172
36,103,158710,3686,+40.885999,-072.894375
36,103,158711,5277,+40.838007,-072.996147
36,103,158712,7820,+40.828077,-072.984143
36,103,158802,4773,+40.751897,-073.034732
36,103,158803,6381,+40.802170,-073.025779
36,103,158804,7246,+40.784446,-073.021429
36,103,158900,7119,+40.767761,-073.022020
36,103,159000,4679,+40.755771,-073.013799
36,103,159102,6803,+40.774831,-072.989238
36,103,159103,6037,+40.780841,-072.948310
36,103,159105,7174,+40.790287,-072.983047
36,103,159106,6887,+40.801807,-072.938280
36,103,159107,3691,+40.805333,-073.001635
36,103,159108,7354,+40.806710,-072.974846
36,103,159201,3074,+40.759582,-072.997493
36,103,159203,5418,+40.756087,-072.966686
36,103,159204,4226,+40.770815,-072.929946
36,103,159300,2084,+40.758644,-072.943015
36,103,159404,7313,+40.808725,-072.842219
36,103,159406,4279,+40.815737,-072.781226
36,103,159407,6562,+40.834386,-072.879055
36,103,159408,4501,+40.810853,-072.874191
36,103,159410,7819,+40.855688,-072.764310
36,103,159411,3382,+40.823295,-072.856174
36,103,159412,7928,+40.843630,-072.810441
36,103,159505,7998,+40.774317,-072.873074
36,103,159506,8793,+40.770323,-072.862755
36,103,159508,7464,+40.769142,-072.839153
36,103,159509,3150,+40.755661,-072.856017
36,103,159510,82,+40.656179,-073.110506
36,103,159511,6734,+40.794892,-072.843947
36,103,159512,2316,+40.782411,-072.835998
36,103,159601,6212,+40.794627,-072.802563
36,103,159602,4249,+40.808991,-072.750401
36,103,169701,7719,+40.949451,-072.830808
36,103,169703,1642,+40.965766,-072.737085
36,103,169704,7058,+40.932902,-072.724485
36,103,169800,6156,+40.924470,-072.666009
36,103,169901,5443,+40.945938,-072.665604
36,103,169902,5488,+40.950771,-072.607100
36,103,170001,5613,+40.990196,-072.540175
36,103,170002,4381,+41.016995,-072.475968
36,103,170101,2197,+41.103412,-072.364650
36,103,170201,5748,+41.057810,-072.424833
36,103,170202,4029,+41.129028,-072.324945
36,103,180300,2392,+41.069095,-072.340195
36,103,190401,7953,+40.905070,-072.642173
36,103,190402,2752,+40.846271,-072.631204
36,103,190403,3702,+40.888320,-072.524690
36,103,190502,2537,+40.819282,-072.640183
36,103,190503,3368,+40.819241,-072.708274
36,103,190504,1846,+40.815575,-072.674971
36,103,190601,4438,+40.843115,-072.577124
36,103,190603,4566,+40.864417,-072.533031
36,103,190604,4394,+40.869026,-072.508155
36,103,190704,3141,+40.945827,-072.303041
36,103,190705,4163,+40.887866,-072.459862
36,103,190706,4794,+40.919252,-072.406043
36,103,190707,4669,+40.975480,-072.350138
36,103,190708,2020,+41.005421,-072.303415
36,103,190800,3109,+40.889610,-072.393846
36,103,200901,1083,+40.959820,-072.193713
36,103,200902,6410,+40.985353,-072.222722
36,103,201001,6592,+41.020608,-072.164147
36,103,201003,4046,+40.982263,-072.154902
36,103,201004,3326,+41.048602,-071.942390
36,103,201100,6415,+40.800716,-073.261169
36,103,990100,0,+41.111928,-072.191097
36,105,950100,3557,+41.848581,-074.583025
36,105,950200,3775,+41.916248,-074.834604
36,105,950300,1381,+41.849190,-075.038233
36,105,950400,3057,+41.816247,-074.920243
36,105,950500,3264,+41.804664,-074.731088
36,105,950600,1809,+41.792859,-074.813762
36,105,950700,4812,+41.800254,-074.757345
36,105,950800,4370,+41.783608,-074.633982
36,105,950900,3119,+41.725842,-074.642742
36,105,951000,2291,+41.702318,-074.598093
36,105,951100,3090,+41.716739,-074.566159
36,105,951200,7675,+41.573372,-074.439827
36,105,951300,4410,+41.587040,-074.511904
36,105,951500,2394,+41.689008,-074.683441
36,105,951600,3152,+41.642567,-074.722353
36,105,951700,4227,+41.609202,-074.620829
36,105,951800,6354,+41.652888,-074.690842
36,105,951900,1856,+41.706667,-074.804194
36,105,952000,2399,+41.688169,-074.856873
36,105,952100,2670,+41.765377,-075.004552
36,105,952200,1372,+41.684862,-074.995342
36,105,952300,1515,+41.595954,-075.019516
36,105,952400,2530,+41.515705,-074.904175
36,105,952500,2468,+41.477964,-074.814756
36,107,020100,6530,+42.269536,-076.176817
36,107,020200,5305,+42.225123,-076.330455
36,107,020300,7063,+42.112799,-076.170532
36,107,020401,5000,+42.054626,-076.177448
36,107,020402,3924,+42.054880,-076.129543
36,107,020500,3896,+42.105880,-076.261807
36,107,020600,7396,+42.077469,-076.342644
36,107,020701,3153,+42.220059,-076.483590
36,107,020702,4516,+42.052760,-076.502130
36,107,020703,4342,+42.006446,-076.537836
36,109,000100,1630,+42.439402,-076.498042
36,109,000200,5571,+42.440875,-076.486860
36,109,000300,2725,+42.447908,-076.487717
36,109,000400,4162,+42.454624,-076.477020
36,109,000500,4473,+42.472778,-076.469834
36,109,000600,5137,+42.466983,-076.489993
36,109,000700,3721,+42.448449,-076.496272
36,109,000800,2518,+42.443796,-076.504106
36,109,000900,3980,+42.456164,-076.536897
36,109,001000,4070,+42.430173,-076.519114
36,109,001100,5647,+42.419841,-076.492021
36,109,001200,3372,+42.422141,-076.490058
36,109,001300,6209,+42.431436,-076.465284
36,109,001400,3530,+42.451503,-076.401249
36,109,001500,5784,+42.505605,-076.477714
36,109,001600,4288,+42.526826,-076.640079
36,109,001700,4430,+42.437138,-076.619970
36,109,001800,5033,+42.346698,-076.577657
36,109,001900,6099,+42.368731,-076.405620
36,109,002000,4660,+42.486974,-076.293302
36,109,002100,4472,+42.518194,-076.345931
36,109,002200,4535,+42.588176,-076.350834
36,109,002300,5518,+42.572648,-076.505122
36,111,950100,5336,+42.120042,-073.987794
36,111,950200,3968,+42.077103,-073.950940
36,111,950300,4317,+42.054053,-073.955316
36,111,950400,4276,+42.061474,-074.026635
36,111,950500,3008,+42.030358,-074.101818
36,111,950600,2876,+42.052293,-074.168278
36,111,950900,1335,+42.036719,-074.491095
36,111,951000,4419,+41.952554,-074.247093
36,111,951100,2359,+42.008103,-074.116102
36,111,951200,3955,+41.928940,-074.079013
36,111,951300,4337,+41.992256,-073.984500
36,111,951400,3334,+41.955730,-073.993921
36,111,951500,3433,+41.988926,-074.024101
36,111,951600,2112,+41.917986,-074.036824
36,111,951700,4782,+41.922600,-073.985066
36,111,951800,1738,+41.938243,-073.990641
36,111,951900,2921,+41.928655,-073.992972
36,111,952000,2493,+41.934043,-074.003613
36,111,952100,3757,+41.927554,-074.009695
36,111,952200,3815,+41.924096,-074.022504
36,111,952300,1681,+41.935834,-074.036441
36,111,952400,2706,+41.937821,-074.011728
36,111,952500,3411,+41.904958,-073.980702
36,111,952600,5630,+41.848767,-073.999293
36,111,952700,2891,+41.863847,-074.071310
36,111,952800,3184,+41.829309,-074.081398
36,111,952900,5607,+41.862992,-074.158215
36,111,953000,1842,+41.783122,-074.211355
36,111,953300,4409,+41.744728,-074.080326
36,111,953400,4414,+41.754323,-074.075256
36,111,953500,5180,+41.739540,-074.085500
36,111,953600,5647,+41.716985,-073.967266
36,111,953700,5216,+41.727990,-074.004296
36,111,953800,3946,+41.623378,-073.971388
36,111,953900,4862,+41.626516,-073.996118
36,111,954000,5019,+41.662321,-074.079979
36,111,954100,5480,+41.639624,-074.070457
36,111,954200,5713,+41.692960,-074.170933
36,111,954400,9731,+41.633396,-074.292392
36,111,954500,4732,+41.740038,-074.352156
36,111,954600,1722,+41.783500,-074.419351
36,111,954700,1840,+41.723025,-074.466322
36,111,954800,4863,+41.716441,-074.394020
36,111,954900,1585,+42.033583,-073.968069
36,111,955000,5471,+41.814425,-074.285170
36,111,955300,2539,+42.077696,-074.336832
36,111,955400,4601,+41.613146,-074.162985
36,113,070100,2736,+43.299520,-073.654544
36,113,070200,1973,+43.308081,-073.653432
36,113,070300,3759,+43.315630,-073.655291
36,113,070400,3731,+43.319684,-073.643290
36,113,070500,2501,+43.312825,-073.634088
36,113,070601,5701,+43.358497,-073.641985
36,113,070602,1481,+43.430213,-073.645237
36,113,070701,3655,+43.337436,-073.663148
36,113,070702,4788,+43.332855,-073.703294
36,113,070800,7387,+43.303934,-073.687755
36,113,070900,4889,+43.310766,-073.720957
36,113,071000,3347,+43.317349,-073.821551
36,113,072000,3515,+43.432913,-073.714156
36,113,073000,4094,+43.504067,-073.780682
36,113,073500,1986,+43.472013,-073.904530
36,113,074000,2395,+43.649815,-073.993799
36,113,075000,3355,+43.682180,-073.844347
36,113,076000,2088,+43.716435,-073.663216
36,113,078000,2326,+43.557995,-073.675451
36,115,080100,4809,+43.299293,-073.582786
36,115,080200,2472,+43.309477,-073.579294
36,115,080300,5390,+43.334879,-073.562745
36,115,081000,6190,+43.441780,-073.485719
36,115,082001,4980,+43.545782,-073.370598
36,115,082002,1261,+43.682862,-073.435660
36,115,084000,6669,+43.419906,-073.293463
36,115,085000,2269,+43.354112,-073.413327
36,115,086000,1853,+43.278627,-073.329093
36,115,087000,3782,+43.239002,-073.473191
36,115,088000,6371,+43.267466,-073.581124
36,115,089000,4942,+43.116200,-073.494346
36,115,090000,2715,+43.161955,-073.328129
36,115,091000,1800,+43.088785,-073.376917
36,115,092000,3356,+43.005026,-073.354194
36,115,093000,2021,+43.008981,-073.433768
36,115,094000,2336,+43.038040,-073.535544
36,117,020101,4970,+43.255718,-077.309309
36,117,020102,5166,+43.218311,-077.309431
36,117,020201,4713,+43.148330,-077.293173
36,117,020202,4736,+43.148200,-077.352702
36,117,020301,3781,+43.084531,-077.345270
36,117,020302,5367,+43.078647,-077.292320
36,117,020401,2856,+43.261217,-077.195635
36,117,020402,4128,+43.222991,-077.185955
36,117,020500,4746,+43.156113,-077.197256
36,117,020600,4258,+43.078442,-077.203200
36,117,020700,3717,+43.059689,-077.233365
36,117,020800,3046,+43.251324,-077.027430
36,117,020900,5338,+43.216450,-077.058292
36,117,021000,6470,+43.081507,-077.059161
36,117,021100,5193,+43.042431,-077.102485
36,117,021200,4644,+43.042396,-077.086514
36,117,021400,3619,+43.066464,-076.991469
36,117,021501,2118,+43.241546,-076.890379
36,117,021502,4453,+43.248159,-076.777591
36,117,021600,4433,+43.175024,-076.839394
36,117,021700,3927,+43.075434,-076.832711
36,117,021800,2093,+43.085365,-076.871958
36,117,990100,0,+43.458757,-077.063163
36,119,000101,4948,+40.926174,-073.898451
36,119,000103,5798,+40.929661,-073.901950
36,119,000104,0,+40.928691,-073.905002
36,119,000201,7669,+40.919655,-073.898723
36,119,000202,4175,+40.920607,-073.903872
36,119,000203,3329,+40.914743,-073.901289
36,119,000300,5282,+40.930723,-073.895856
36,119,000401,4461,+40.937007,-073.897219
36,119,000402,5902,+40.944905,-073.896952
36,119,000500,3812,+40.938381,-073.890493
36,119,000600,6977,+40.943958,-073.889931
36,119,000701,3463,+40.956294,-073.891413
36,119,000702,4096,+40.962967,-073.891998
36,119,000801,5315,+40.960553,-073.881138
36,119,000802,2232,+40.955290,-073.878508
36,119,000803,4641,+40.951560,-073.886210
36,119,000900,3386,+40.973212,-073.869191
36,119,001000,1813,+40.937072,-073.884295
36,119,001101,3892,+40.933560,-073.889637
36,119,001102,4993,+40.931866,-073.884915
36,119,001200,5265,+40.928906,-073.891740
36,119,001301,3711,+40.919313,-073.889192
36,119,001302,4122,+40.913120,-073.890133
36,119,001303,6810,+40.914164,-073.894521
36,119,001401,4003,+40.924797,-073.869193
36,119,001402,2011,+40.916156,-073.875918
36,119,001403,3076,+40.910731,-073.881394
36,119,001502,2887,+40.904281,-073.862712
36,119,001503,2855,+40.906447,-073.872606
36,119,001504,4634,+40.910481,-073.860137
36,119,001505,2033,+40.912636,-073.853576
36,119,001600,3522,+40.947114,-073.875384
36,119,001700,6517,+40.948481,-073.865542
36,119,001800,1596,+40.958631,-073.867243
36,119,001900,1626,+40.965057,-073.865736
36,119,002000,4098,+40.966634,-073.844963
36,119,002101,3356,+40.980331,-073.833195
36,119,002103,3147,+40.967174,-073.822358
36,119,002104,5074,+40.960483,-073.838978
36,119,002105,1728,+40.981218,-073.822391
36,119,002106,2538,+40.973896,-073.828300
36,119,002107,1730,+40.969915,-073.829589
36,119,002201,2302,+40.954374,-073.836596
36,119,002202,4669,+40.945957,-073.840650
36,119,002203,1599,+40.950358,-073.848593
36,119,002204,4925,+40.935019,-073.844497
36,119,002300,3882,+40.938084,-073.862430
36,119,002401,1687,+40.932744,-073.853221
36,119,002402,3356,+40.926877,-073.845235
36,119,002403,5397,+40.919493,-073.850578
36,119,002404,2689,+40.920491,-073.856736
36,119,002405,2947,+40.926890,-073.861959
36,119,002600,3873,+40.895684,-073.833395
36,119,002700,3444,+40.902571,-073.831511
36,119,002800,2475,+40.901065,-073.837225
36,119,002900,3866,+40.905698,-073.840056
36,119,003000,2819,+40.908423,-073.844463
36,119,003100,2639,+40.907556,-073.834328
36,119,003200,2499,+40.907661,-073.830414
36,119,003300,3524,+40.906277,-073.824647
36,119,003400,4502,+40.907510,-073.817987
36,119,003500,2152,+40.911581,-073.846881
36,119,003600,4088,+40.914020,-073.840794
36,119,003700,3894,+40.917905,-073.842435
36,119,003800,3071,+40.923820,-073.839026
36,119,003900,3449,+40.920936,-073.834092
36,119,004000,6326,+40.914482,-073.832179
36,119,004100,3817,+40.914617,-073.821117
36,119,004200,4334,+40.920180,-073.824067
36,119,004300,1686,+40.921349,-073.813506
36,119,004400,3367,+40.927798,-073.825484
36,119,004500,1467,+40.928833,-073.836311
36,119,004600,2784,+40.941298,-073.833836
36,119,004700,3539,+40.938945,-073.823859
36,119,004800,6486,+40.952630,-073.823667
36,119,004900,2860,+40.983409,-073.811784
36,119,005001,3576,+40.976762,-073.801661
36,119,005002,4297,+40.967370,-073.808614
36,119,005100,4017,+40.955124,-073.812996
36,119,005200,4804,+40.941326,-073.810416
36,119,005300,5081,+40.916020,-073.807356
36,119,005400,1829,+40.906043,-073.807336
36,119,005500,5486,+40.894467,-073.806423
36,119,005600,0,+40.884180,-073.770252
36,119,005701,6216,+40.894279,-073.786088
36,119,005702,3299,+40.900701,-073.779064
36,119,005800,4242,+40.903564,-073.785639
36,119,005901,4603,+40.908000,-073.777138
36,119,005902,5340,+40.910994,-073.770247
36,119,006000,4325,+40.914217,-073.777280
36,119,006100,3821,+40.905873,-073.788940
36,119,006200,5727,+40.910195,-073.795942
36,119,006300,6781,+40.912787,-073.788991
36,119,006400,5489,+40.919526,-073.793435
36,119,006500,5252,+40.925185,-073.779364
36,119,006600,6121,+40.927891,-073.795931
36,119,006700,4993,+40.939057,-073.779526
36,119,006801,5429,+40.975153,-073.784394
36,119,006802,5424,+40.953137,-073.788202
36,119,006900,5890,+40.949494,-073.753163
36,119,007000,6087,+40.936926,-073.761271
36,119,007100,5864,+40.927361,-073.754800
36,119,007200,6514,+40.944110,-073.737660
36,119,007300,4801,+40.957859,-073.739128
36,119,007401,4768,+40.957732,-073.729312
36,119,007402,2846,+40.952798,-073.722169
