Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
5/22/09,Albany,8.6,14.8,5.4,3.6,1.0,,,WNW,NW,7.0,11.0,80.0,90.0,994.9,995.7,7.0,8.0,10.8,10.0,Yes,44.0,Yes
5/23/09,Albany,8.9,14.4,44.0,8.0,5.6,,,SW,SW,37.0,35.0,60.0,65.0,1004.6,1006.9,6.0,6.0,13.9,13.7,Yes,0.2,No
5/24/09,Albany,11.5,15.2,0.2,4.0,5.6,,,SW,SSW,19.0,6.0,62.0,66.0,1016.7,1016.9,7.0,4.0,13.9,15.2,No,0.0,No
5/25/09,Albany,7.3,17.8,0.0,0.4,7.1,,,,ESE,0.0,11.0,96.0,66.0,1022.3,1020.4,1.0,7.0,9.5,17.0,No,0.0,No
5/26/09,Albany,8.6,19.1,0.0,2.0,9.2,,,ENE,E,4.0,20.0,71.0,56.0,1023.6,1020.6,7.0,7.0,11.8,18.2,No,0.0,No
5/27/09,Albany,11.4,19.5,0.0,2.2,7.1,,,NE,N,7.0,20.0,72.0,93.0,1023.3,1020.7,5.0,5.0,13.2,12.6,No,0.8,No
5/28/09,Albany,10.5,19.5,0.8,2.2,9.5,,,NE,ESE,2.0,19.0,83.0,75.0,1023.6,1021.2,2.0,3.0,12.0,17.7,No,0.0,No
5/29/09,Albany,10.0,21.0,0.0,3.6,9.4,,,NE,E,6.0,26.0,77.0,63.0,1024.0,1021.0,1.0,1.0,13.0,19.0,No,0.0,No
5/30/09,Albany,9.3,20.4,0.0,1.6,4.9,,,NNE,NNE,9.0,7.0,70.0,44.0,1021.3,1018.2,5.0,5.0,11.8,20.0,No,0.0,No
5/31/09,Albany,11.6,18.9,0.0,2.6,1.0,,,,,0.0,0.0,71.0,77.0,1020.0,1018.1,6.0,7.0,15.4,17.5,No,0.8,No
6/1/09,Albany,9.6,20.1,0.8,0.2,7.1,,,NNE,ESE,6.0,15.0,92.0,68.0,1022.0,1018.7,7.0,1.0,11.5,19.7,No,0.2,No
6/2/09,Albany,11.5,18.1,0.2,1.0,1.2,,,,,0.0,0.0,85.0,73.0,1018.0,1015.8,8.0,5.0,14.0,17.8,No,4.6,Yes
6/3/09,Albany,12.0,18.4,4.6,1.4,4.8,,,WNW,WNW,7.0,13.0,88.0,94.0,1017.0,1014.2,4.0,8.0,13.7,12.0,Yes,31.2,Yes
6/4/09,Albany,7.8,16.1,31.2,5.8,4.0,,,SSW,SW,39.0,59.0,87.0,75.0,1013.5,1014.6,8.0,7.0,13.2,15.1,Yes,29.4,Yes
6/5/09,Albany,12.6,17.0,29.4,3.8,6.1,,,SSE,SSE,20.0,19.0,82.0,69.0,1020.9,1022.0,6.0,5.0,15.5,16.5,Yes,10.4,Yes
6/6/09,Albany,12.8,16.5,10.4,2.4,3.2,,,SSW,SW,26.0,19.0,76.0,66.0,1025.9,1025.2,5.0,6.0,15.1,15.2,Yes,4.4,Yes
6/7/09,Albany,10.3,16.2,4.4,3.2,2.7,,,WNW,SW,6.0,19.0,84.0,74.0,1025.1,1023.1,8.0,8.0,11.5,15.0,Yes,6.2,Yes
6/8/09,Albany,7.0,17.5,6.2,1.2,6.7,,,,,0.0,0.0,95.0,74.0,1025.0,1023.4,1.0,2.0,8.8,15.5,Yes,0.0,No
6/9/09,Albany,7.5,19.6,0.0,0.0,8.6,,,NNE,NNE,9.0,19.0,80.0,54.0,1021.4,1016.1,0.0,5.0,10.0,19.0,No,4.4,Yes
6/10/09,Albany,9.5,21.3,4.4,3.4,8.6,,,N,N,22.0,6.0,86.0,53.0,1008.9,1007.1,1.0,4.0,15.0,21.2,Yes,1.2,Yes
6/11/09,Albany,12.7,17.0,1.2,0.8,2.5,,,NW,WSW,7.0,24.0,89.0,60.0,1009.0,1008.2,8.0,6.0,13.1,15.0,Yes,12.0,Yes
6/12/09,Albany,10.0,14.2,12.0,2.4,3.7,,,SW,W,30.0,7.0,77.0,82.0,1015.6,1016.9,7.0,7.0,13.0,12.0,Yes,4.2,Yes
6/13/09,Albany,10.4,15.5,4.2,1.4,6.2,,,SW,SSW,19.0,17.0,57.0,60.0,1022.6,1023.1,7.0,7.0,14.0,14.8,Yes,5.4,Yes
6/14/09,Albany,9.0,16.8,5.4,2.2,1.7,,,NW,NNW,19.0,9.0,79.0,81.0,1025.6,1023.7,8.0,6.0,12.0,16.6,Yes,0.4,No
6/15/09,Albany,11.8,19.0,0.4,0.0,5.5,,,N,NNW,6.0,7.0,89.0,74.0,1024.2,1021.2,7.0,7.0,14.6,17.6,No,0.4,No
6/16/09,Albany,13.0,19.0,0.4,2.0,3.4,,,NNW,W,2.0,6.0,83.0,75.0,1022.1,1020.0,7.0,5.0,14.5,17.5,No,0.8,No
6/17/09,Albany,11.0,19.3,0.8,1.4,7.5,,,NNW,NNW,9.0,13.0,63.0,41.0,1017.2,1011.5,3.0,7.0,13.2,19.0,No,2.4,Yes
6/18/09,Albany,13.0,18.5,2.4,4.2,2.4,,,NNE,NNW,4.0,11.0,92.0,70.0,1012.4,1009.5,6.0,5.0,14.0,16.8,Yes,14.0,Yes
6/19/09,Albany,11.3,13.0,14.0,4.0,2.1,,,WNW,WSW,11.0,41.0,89.0,52.0,1000.5,1002.4,8.0,5.0,11.5,12.8,Yes,19.8,Yes
6/20/09,Albany,7.8,14.2,19.8,0.0,3.1,,,N,N,13.0,22.0,82.0,78.0,1007.7,1004.5,2.0,8.0,12.0,12.5,Yes,12.0,Yes
6/21/09,Albany,9.4,13.2,12.0,3.6,7.3,,,N,SW,48.0,31.0,55.0,67.0,1013.1,1015.5,6.0,7.0,12.1,11.5,Yes,2.6,Yes
6/22/09,Albany,10.0,14.0,2.6,1.2,0.4,,,WSW,SW,22.0,2.0,65.0,69.0,1018.1,1016.9,7.0,7.0,12.5,13.2,Yes,0.0,No
6/23/09,Albany,7.4,13.0,0.0,1.2,0.3,,,ENE,ENE,7.0,7.0,74.0,67.0,1013.1,1008.4,8.0,8.0,10.2,12.0,No,3.4,Yes
6/24/09,Albany,7.0,17.5,3.4,1.4,3.2,,,NE,NE,15.0,9.0,87.0,76.0,1005.0,1000.5,6.0,6.0,10.0,12.0,Yes,0.8,No
6/25/09,Albany,7.0,18.0,0.8,0.2,8.2,,,W,W,2.0,6.0,100.0,74.0,1004.0,1004.7,2.0,5.0,10.0,16.5,No,0.4,No
6/26/09,Albany,9.6,17.5,0.4,1.6,0.1,,,NNE,N,11.0,9.0,91.0,65.0,1007.2,1001.7,6.0,8.0,11.6,16.4,No,0.2,No
6/27/09,Albany,10.0,16.0,0.2,2.4,6.6,,,NE,NW,6.0,6.0,71.0,78.0,998.1,995.1,5.0,8.0,12.5,14.0,No,9.6,Yes
6/28/09,Albany,10.4,17.4,9.6,2.0,7.7,,,NNW,WNW,7.0,17.0,91.0,58.0,997.4,994.6,4.0,4.0,11.9,17.0,Yes,13.6,Yes
6/29/09,Albany,9.3,12.8,13.6,5.6,3.6,,,NW,NW,11.0,15.0,83.0,72.0,989.2,989.4,7.0,7.0,9.8,9.5,Yes,26.4,Yes
6/30/09,Albany,7.8,14.1,26.4,2.6,3.8,,,WSW,W,44.0,26.0,65.0,70.0,1004.2,1008.6,5.0,7.0,12.2,12.8,Yes,14.4,Yes
7/1/09,Albany,8.9,14.8,14.4,1.4,6.5,,,WSW,WSW,41.0,33.0,76.0,57.0,1017.5,1020.5,7.0,5.0,13.2,14.5,Yes,0.0,No
7/2/09,Albany,10.8,16.5,0.0,0.6,2.7,,,NNE,WSW,7.0,11.0,73.0,69.0,1028.2,1027.0,7.0,1.0,13.4,15.5,No,0.0,No
7/3/09,Albany,11.2,17.5,0.0,1.2,5.7,,,,SE,0.0,6.0,79.0,65.0,1029.5,1026.9,5.0,4.0,12.8,16.5,No,0.0,No
7/4/09,Albany,12.0,16.5,0.0,1.8,1.0,,,NNE,SW,2.0,2.0,77.0,79.0,1025.1,1022.5,5.0,6.0,13.5,15.0,No,0.0,No
7/5/09,Albany,8.0,18.5,0.0,2.0,9.4,,,,E,0.0,15.0,93.0,70.0,1021.8,1018.3,2.0,3.0,10.0,17.0,No,0.2,No
7/6/09,Albany,10.2,16.8,0.2,0.4,0.0,,,,WNW,0.0,11.0,78.0,93.0,1008.6,1004.3,8.0,7.0,14.5,15.0,No,12.2,Yes
7/7/09,Albany,9.9,18.0,12.2,1.6,6.7,,,NNW,NW,9.0,2.0,80.0,65.0,1014.7,1013.7,5.0,6.0,12.5,17.8,Yes,0.0,No
7/8/09,Albany,11.0,18.9,0.0,2.0,6.9,,,NNW,N,9.0,11.0,80.0,53.0,1014.0,1009.8,7.0,4.0,12.4,18.0,No,3.0,Yes
7/9/09,Albany,12.4,18.5,3.0,3.0,5.5,,,NNW,WSW,9.0,4.0,91.0,66.0,1001.9,1000.5,8.0,1.0,12.8,17.4,Yes,3.4,Yes
7/10/09,Albany,10.5,14.0,3.4,2.6,5.5,,,NNW,WSW,19.0,30.0,88.0,76.0,1001.8,1004.0,7.0,7.0,11.5,12.0,Yes,12.2,Yes
7/11/09,Albany,10.0,14.2,12.2,1.4,4.5,,,SW,WSW,30.0,24.0,70.0,68.0,1012.0,1013.1,5.0,7.0,12.6,13.2,Yes,4.6,Yes
7/12/09,Albany,10.5,14.4,4.6,1.4,4.8,,,WSW,SW,17.0,24.0,84.0,69.0,1021.3,1021.6,4.0,7.0,11.8,14.2,Yes,8.0,Yes
7/13/09,Albany,10.2,14.8,8.0,1.4,5.2,,,NW,WSW,6.0,24.0,68.0,64.0,1026.2,1026.6,7.0,7.0,12.8,14.5,Yes,0.6,No
7/14/09,Albany,12.3,15.5,0.6,2.2,1.0,,,,ESE,0.0,4.0,73.0,58.0,1028.4,1027.2,7.0,7.0,13.3,15.0,No,0.0,No
7/15/09,Albany,7.5,19.0,0.0,1.0,9.2,,,N,N,6.0,19.0,76.0,45.0,1020.5,1013.6,0.0,1.0,11.5,18.0,No,0.0,No
7/16/09,Albany,11.0,17.1,0.0,3.8,6.7,,,N,N,15.0,7.0,57.0,65.0,1006.4,1001.1,2.0,5.0,14.0,16.5,No,10.2,Yes
7/17/09,Albany,11.0,15.5,10.2,3.8,4.9,,,W,W,31.0,24.0,74.0,75.0,1009.0,1010.6,5.0,7.0,13.8,14.2,Yes,1.0,No
7/18/09,Albany,10.0,18.4,1.0,1.4,5.7,,,NW,W,13.0,22.0,79.0,92.0,1011.0,1006.8,1.0,8.0,14.0,13.5,No,34.0,Yes
7/19/09,Albany,8.4,15.5,34.0,0.6,8.3,,,NNW,NW,6.0,17.0,88.0,54.0,1004.7,1001.6,5.0,2.0,9.5,14.8,Yes,2.2,Yes
7/20/09,Albany,6.4,13.7,2.2,2.0,6.7,,,NNW,NNW,9.0,15.0,74.0,56.0,995.1,995.2,5.0,7.0,8.2,11.5,Yes,5.4,Yes
7/21/09,Albany,6.9,14.8,5.4,3.2,3.8,,,SW,SW,35.0,15.0,59.0,75.0,1007.0,1011.4,7.0,6.0,13.6,13.8,Yes,5.2,Yes
7/22/09,Albany,7.4,16.4,5.2,0.6,7.8,,,NNW,NNW,17.0,9.0,71.0,61.0,1016.8,1013.3,1.0,6.0,11.8,15.8,Yes,9.4,Yes
7/23/09,Albany,9.8,13.5,9.4,2.2,3.6,,,NW,SW,19.0,24.0,87.0,64.0,1016.8,1018.1,7.0,7.0,10.6,13.0,Yes,1.2,Yes
7/24/09,Albany,7.3,14.4,1.2,2.6,7.8,,,NNW,WNW,2.0,4.0,64.0,61.0,1020.8,1017.5,2.0,6.0,10.0,13.5,Yes,12.4,Yes
7/25/09,Albany,8.0,12.5,12.4,4.2,7.5,,,SSW,SW,20.0,17.0,50.0,51.0,1024.6,1027.2,3.0,6.0,11.5,11.8,Yes,0.2,No
7/26/09,Albany,8.6,15.0,0.2,2.8,6.8,,,NW,W,7.0,28.0,75.0,77.0,1029.3,1028.2,5.0,7.0,10.4,13.5,No,0.6,No
7/27/09,Albany,10.0,17.6,0.6,2.4,3.8,,,NNW,WSW,6.0,7.0,79.0,65.0,1031.1,1029.7,7.0,5.0,11.5,14.7,No,0.0,No
7/28/09,Albany,11.0,15.5,0.0,1.6,3.5,,,NNW,W,15.0,19.0,66.0,62.0,1032.1,1031.1,7.0,7.0,13.0,14.5,No,0.0,No
7/29/09,Albany,10.9,17.4,0.0,1.8,6.2,,,N,W,11.0,15.0,69.0,60.0,1033.4,1031.3,7.0,7.0,12.5,16.1,No,0.0,No
7/30/09,Albany,10.6,18.2,0.0,2.2,7.7,,,NNW,N,4.0,2.0,71.0,56.0,1032.8,1029.7,7.0,3.0,13.3,17.4,No,0.0,No
7/31/09,Albany,6.2,18.8,0.0,1.6,8.7,,,W,N,2.0,28.0,89.0,63.0,1027.5,1024.2,1.0,2.0,8.2,17.2,No,0.0,No
8/1/09,Albany,7.2,18.7,0.0,2.0,9.9,,,,N,0.0,6.0,91.0,51.0,1024.2,1021.1,1.0,3.0,9.5,18.1,No,0.0,No
8/2/09,Albany,9.5,16.7,0.0,3.4,6.5,,,N,E,4.0,19.0,84.0,67.0,1026.7,1024.6,2.0,4.0,13.6,15.4,No,0.0,No
8/3/09,Albany,10.5,18.4,0.0,1.0,6.5,,,NNW,WSW,6.0,17.0,88.0,75.0,1024.2,1021.5,4.0,6.0,12.8,17.0,No,0.0,No
8/4/09,Albany,11.8,18.6,0.0,2.0,6.8,,,N,WNW,6.0,6.0,82.0,66.0,1020.8,1017.4,1.0,5.0,14.2,17.2,No,0.0,No
8/5/09,Albany,10.6,19.5,0.0,2.0,6.4,,,N,NNW,6.0,15.0,81.0,66.0,1012.0,1006.2,2.0,7.0,13.8,18.5,No,7.0,Yes
8/6/09,Albany,12.4,15.0,7.0,3.6,6.0,,,SSW,WSW,13.0,9.0,77.0,57.0,1014.1,1016.2,4.0,2.0,13.0,14.4,Yes,0.0,No
8/7/09,Albany,9.0,17.7,0.0,1.6,9.5,,,,SSE,0.0,7.0,87.0,61.0,1019.2,1015.2,0.0,3.0,11.0,17.0,No,0.0,No
8/8/09,Albany,6.4,18.4,0.0,2.2,4.3,,,,WSW,0.0,22.0,92.0,68.0,1013.5,1011.4,6.0,4.0,9.1,16.8,No,2.4,Yes
8/9/09,Albany,9.0,14.1,2.4,2.0,6.4,,,SW,ESE,2.0,19.0,54.0,62.0,1016.8,1014.3,5.0,1.0,12.0,13.2,Yes,0.2,No
8/10/09,Albany,7.5,17.8,0.2,3.2,2.3,,,ENE,NNW,6.0,11.0,74.0,79.0,1005.8,1001.8,7.0,8.0,11.5,17.1,No,6.2,Yes
8/11/09,Albany,8.8,17.0,6.2,2.4,7.0,,,NNW,NW,7.0,6.0,74.0,55.0,1014.2,1011.8,7.0,7.0,10.6,15.8,Yes,0.4,No
8/12/09,Albany,10.5,17.6,0.4,1.8,7.9,,,NW,NW,9.0,7.0,72.0,56.0,1006.2,1005.8,3.0,6.0,14.0,16.9,No,0.0,No
8/13/09,Albany,12.0,20.5,0.0,2.8,9.3,,,N,NNW,22.0,11.0,79.0,52.0,1005.7,1001.2,2.0,3.0,15.0,20.0,No,3.6,Yes
8/14/09,Albany,10.6,17.5,3.6,3.8,3.5,,,NNW,NW,28.0,9.0,75.0,74.0,999.1,995.5,6.0,7.0,14.5,14.2,Yes,14.2,Yes
8/15/09,Albany,6.8,12.0,14.2,4.0,3.7,,,NNW,N,19.0,48.0,85.0,73.0,1002.9,1005.2,7.0,8.0,7.0,9.0,Yes,26.2,Yes
8/16/09,Albany,6.0,16.6,26.2,6.4,7.8,,,N,W,17.0,6.0,88.0,79.0,1013.6,1014.0,6.0,6.0,12.0,15.0,Yes,0.8,No
8/17/09,Albany,7.2,19.5,0.8,1.2,9.0,,,NW,N,6.0,13.0,78.0,48.0,1016.2,1010.8,1.0,7.0,13.4,18.9,No,0.0,No
8/18/09,Albany,12.4,17.9,0.0,3.4,6.9,,,NNW,W,7.0,6.0,73.0,70.0,1005.6,1006.0,6.0,6.0,15.0,14.6,No,0.6,No
8/19/09,Albany,10.5,17.9,0.6,2.2,5.7,,,NNW,NNW,6.0,7.0,72.0,69.0,1013.9,1012.6,1.0,7.0,13.5,16.0,No,3.6,Yes
8/20/09,Albany,11.5,15.6,3.6,2.8,2.8,,,WNW,WSW,7.0,28.0,93.0,59.0,1010.3,1011.3,8.0,7.0,12.5,14.2,Yes,1.0,No
8/21/09,Albany,7.0,16.0,1.0,1.8,8.9,,,NNW,NNW,11.0,4.0,68.0,50.0,1010.1,1005.8,2.0,6.0,10.0,15.5,No,9.2,Yes
8/22/09,Albany,7.9,14.5,9.2,3.2,5.7,,,NNW,W,9.0,9.0,89.0,65.0,1006.3,1003.5,7.0,6.0,10.8,14.2,Yes,9.2,Yes
8/23/09,Albany,8.4,13.8,9.2,4.0,6.9,,,WSW,W,44.0,28.0,52.0,55.0,1009.0,1010.6,6.0,6.0,11.4,12.2,Yes,3.8,Yes
8/24/09,Albany,8.8,15.0,3.8,2.8,5.5,,,WSW,W,24.0,17.0,84.0,93.0,1016.0,1018.0,7.0,8.0,13.4,13.2,Yes,3.0,Yes
8/25/09,Albany,11.5,16.0,3.0,1.0,5.3,,,NNW,SSW,2.0,6.0,81.0,73.0,1024.4,1022.7,6.0,6.0,14.2,15.2,Yes,0.0,No
8/26/09,Albany,11.0,16.5,0.0,1.0,2.7,,,NW,WNW,7.0,11.0,73.0,69.0,1020.2,1016.3,8.0,5.0,12.5,15.5,No,1.2,Yes
8/27/09,Albany,10.1,16.0,1.2,2.2,7.1,,,NNW,WSW,4.0,19.0,93.0,58.0,1013.3,1010.4,7.0,5.0,12.0,15.0,Yes,20.4,Yes
8/28/09,Albany,9.5,12.0,20.4,4.6,1.7,,,WSW,SSW,2.0,26.0,94.0,67.0,1010.6,1012.3,8.0,6.0,10.2,11.8,Yes,4.4,Yes
8/29/09,Albany,7.5,14.0,4.4,2.2,5.0,,,W,WSW,7.0,26.0,78.0,63.0,1023.1,1023.6,7.0,5.0,10.5,14.0,Yes,2.6,Yes
8/30/09,Albany,9.0,16.0,2.6,0.8,7.6,,,N,W,2.0,22.0,82.0,69.0,1026.4,1024.5,6.0,6.0,12.0,16.0,Yes,0.0,No
8/31/09,Albany,9.4,18.2,0.0,2.0,8.8,,,NNW,N,6.0,6.0,75.0,61.0,1023.9,1018.9,1.0,7.0,13.2,17.0,No,7.6,Yes
9/1/09,Albany,10.2,18.1,7.6,3.2,7.0,,,NW,W,17.0,19.0,70.0,91.0,1009.2,1005.9,2.0,8.0,13.9,12.2,Yes,9.4,Yes
9/2/09,Albany,7.5,12.5,9.4,3.8,6.4,,,N,SSW,54.0,28.0,72.0,75.0,1013.0,1015.3,5.0,6.0,10.2,10.0,Yes,3.4,Yes
9/3/09,Albany,8.7,12.9,3.4,2.2,0.5,,,WNW,SSW,6.0,13.0,75.0,78.0,1022.7,1021.5,8.0,7.0,10.8,12.0,Yes,0.0,No
9/4/09,Albany,7.8,18.7,0.0,1.2,8.5,,,NNE,N,4.0,9.0,63.0,42.0,1018.6,1010.3,7.0,4.0,12.2,18.5,No,2.8,Yes
9/5/09,Albany,8.5,12.5,2.8,3.2,4.6,,,NW,W,17.0,26.0,82.0,87.0,1005.0,1004.8,6.0,8.0,9.6,10.1,Yes,8.4,Yes
9/6/09,Albany,9.4,14.8,8.4,3.0,7.2,,,NNW,WSW,9.0,17.0,86.0,82.0,1017.2,1017.0,8.0,6.0,11.1,13.7,Yes,1.2,Yes
9/7/09,Albany,9.8,20.5,1.2,1.6,4.8,,,N,NW,4.0,33.0,80.0,53.0,1016.8,1010.7,7.0,7.0,14.0,18.8,Yes,15.0,Yes
9/8/09,Albany,7.5,18.1,15.0,4.4,10.6,,,NW,NW,4.0,9.0,85.0,49.0,1020.7,1016.7,1.0,1.0,11.0,17.6,Yes,0.2,No
9/9/09,Albany,10.0,18.0,0.2,3.6,8.2,,,W,WNW,2.0,6.0,64.0,45.0,1012.2,1008.6,2.0,5.0,14.9,17.8,No,0.0,No
9/10/09,Albany,13.0,17.5,0.0,4.8,3.4,,,N,NNW,15.0,20.0,66.0,86.0,994.5,994.0,6.0,8.0,16.5,11.5,No,13.4,Yes
9/11/09,Albany,8.8,15.0,13.4,3.6,5.5,,,NW,W,15.0,15.0,73.0,59.0,999.3,999.3,5.0,6.0,11.6,14.0,Yes,8.8,Yes
9/12/09,Albany,6.5,13.5,8.8,0.8,7.8,,,WNW,WSW,6.0,15.0,79.0,65.0,1009.0,1010.0,4.0,6.0,8.0,12.0,Yes,14.6,Yes
9/13/09,Albany,7.0,16.5,14.6,3.4,6.6,,,NNW,WNW,6.0,6.0,88.0,57.0,1021.0,1018.4,7.0,5.0,9.3,15.8,Yes,0.0,No
9/14/09,Albany,9.0,18.5,0.0,1.4,6.9,,,NNW,NW,17.0,19.0,74.0,70.0,1013.4,1010.4,2.0,6.0,15.3,17.1,No,1.6,Yes
9/15/09,Albany,11.7,15.2,1.6,3.6,4.5,,,WNW,WSW,6.0,30.0,81.0,72.0,1009.4,1008.8,8.0,6.0,13.7,13.1,Yes,0.4,No
9/16/09,Albany,7.5,17.8,0.4,3.2,7.8,,,NW,WNW,9.0,4.0,72.0,80.0,1014.9,1013.9,3.0,5.0,13.0,15.0,No,0.2,No
9/17/09,Albany,11.8,20.7,0.2,3.0,8.1,,,N,N,6.0,15.0,71.0,54.0,1013.9,1008.4,3.0,3.0,15.8,20.0,No,10.4,Yes
9/18/09,Albany,8.4,16.7,10.4,5.0,7.1,,,NW,N,7.0,6.0,69.0,87.0,1011.1,1012.6,1.0,8.0,11.8,11.4,Yes,10.6,Yes
9/19/09,Albany,8.0,16.0,10.6,2.8,3.9,,,WNW,N,7.0,15.0,67.0,76.0,1017.9,1016.4,6.0,8.0,13.0,13.1,Yes,0.6,No
9/20/09,Albany,7.5,18.5,0.6,2.6,3.9,,,NNE,WNW,6.0,11.0,77.0,82.0,1011.0,1005.3,8.0,8.0,13.0,12.0,No,11.8,Yes
9/21/09,Albany,8.6,12.4,11.8,5.4,2.7,,,NW,WSW,11.0,48.0,91.0,91.0,1002.5,1004.9,8.0,7.0,9.5,9.5,Yes,11.8,Yes
9/22/09,Albany,6.5,17.0,11.8,2.2,4.8,,,WSW,N,4.0,19.0,70.0,59.0,1018.7,1017.7,6.0,8.0,12.1,16.5,Yes,0.4,No
9/23/09,Albany,12.0,18.2,0.4,3.0,9.9,,,N,N,24.0,30.0,68.0,69.0,1017.7,1016.7,5.0,1.0,16.2,16.0,No,3.2,Yes
9/24/09,Albany,11.4,13.5,3.2,5.4,7.6,,,WSW,N,48.0,43.0,75.0,59.0,1016.1,1019.5,7.0,7.0,12.6,12.8,Yes,0.6,No
9/25/09,Albany,10.3,14.4,0.6,4.6,6.8,,,S,S,20.0,15.0,54.0,59.0,1029.4,1029.6,6.0,7.0,12.0,13.0,No,0.0,No
9/26/09,Albany,9.0,17.5,0.0,3.0,10.2,,,NE,SE,6.0,26.0,55.0,58.0,1032.1,1027.3,5.0,0.0,12.8,15.0,No,0.0,No
9/27/09,Albany,7.0,24.0,0.0,3.8,9.0,,,N,NNW,2.0,7.0,53.0,31.0,1019.9,1013.1,8.0,8.0,15.0,23.0,No,3.4,Yes
9/28/09,Albany,8.4,13.6,3.4,5.6,4.6,,,SW,SW,28.0,31.0,62.0,65.0,1011.6,1009.9,7.0,7.0,12.7,12.6,Yes,17.8,Yes
9/29/09,Albany,7.4,12.0,17.8,4.0,0.7,,,NNW,SSW,4.0,7.0,93.0,80.0,1007.8,1008.0,8.0,7.0,7.5,10.0,Yes,13.4,Yes
9/30/09,Albany,7.1,13.2,13.4,2.0,4.2,,,N,N,20.0,24.0,52.0,61.0,1019.2,1019.0,6.0,6.0,11.8,13.0,Yes,2.8,Yes
10/1/09,Albany,9.8,16.0,2.8,2.0,7.0,,,WNW,SW,6.0,6.0,92.0,76.0,1022.1,1020.9,7.0,6.0,13.1,15.0,Yes,0.0,No
10/2/09,Albany,11.2,20.0,0.0,2.6,7.1,,,N,N,6.0,7.0,70.0,51.0,1019.8,1016.5,3.0,7.0,15.9,19.4,No,0.0,No
10/3/09,Albany,10.5,15.2,0.0,4.4,1.5,,,NNW,NNW,26.0,7.0,57.0,57.0,1022.4,1023.1,8.0,8.0,14.0,14.0,No,0.0,No
10/4/09,Albany,9.8,14.7,0.0,2.0,1.2,,,,SSW,0.0,9.0,77.0,71.0,1027.3,1026.3,8.0,7.0,12.5,13.2,No,1.6,Yes
10/5/09,Albany,11.5,15.6,1.6,2.0,1.1,,,E,E,7.0,19.0,71.0,64.0,1026.1,1023.3,7.0,7.0,14.0,15.2,Yes,2.2,Yes
10/6/09,Albany,12.3,17.5,2.2,2.4,0.7,,,ENE,ESE,11.0,20.0,92.0,86.0,1021.8,1020.7,8.0,8.0,14.7,15.3,Yes,0.4,No
10/7/09,Albany,14.0,17.1,0.4,1.0,2.5,,,ESE,ESE,28.0,28.0,79.0,84.0,1022.0,1020.4,8.0,5.0,15.5,16.0,No,0.2,No
10/8/09,Albany,14.2,18.2,0.2,3.0,2.5,,,E,ESE,11.0,19.0,80.0,81.0,1018.0,1015.0,8.0,3.0,16.0,17.5,No,0.0,No
10/9/09,Albany,13.8,18.0,0.0,3.4,1.1,,,,SW,0.0,2.0,93.0,86.0,1014.1,1012.9,8.0,8.0,15.5,16.8,No,0.0,No
10/10/09,Albany,15.0,17.2,0.0,0.0,2.0,,,N,N,30.0,31.0,84.0,94.0,1012.5,1013.1,8.0,8.0,15.0,14.0,No,10.0,Yes
10/11/09,Albany,8.3,15.0,10.0,3.8,9.3,,,WSW,WSW,46.0,43.0,62.0,59.0,1018.9,1020.0,6.0,4.0,12.8,13.2,Yes,0.8,No
10/12/09,Albany,10.2,15.6,0.8,3.8,3.2,,,WSW,N,46.0,33.0,65.0,75.0,1020.5,1020.9,6.0,7.0,14.5,15.1,No,1.4,Yes
10/13/09,Albany,12.0,15.4,1.4,2.0,3.0,,,W,SW,9.0,35.0,87.0,75.0,1023.7,1022.8,8.0,7.0,13.8,14.9,Yes,0.0,No
10/14/09,Albany,12.0,17.1,0.0,3.4,3.3,,,W,N,4.0,20.0,78.0,79.0,1025.4,1024.5,8.0,5.0,14.5,16.0,No,0.0,No
10/15/09,Albany,8.4,17.4,0.0,1.8,11.0,,,WSW,SE,4.0,19.0,87.0,66.0,1028.1,1027.1,6.0,2.0,14.2,16.4,No,0.0,No
10/16/09,Albany,8.7,18.3,0.0,4.0,12.4,,,NNE,E,6.0,26.0,67.0,69.0,1029.2,1025.9,3.0,1.0,16.0,16.9,No,0.0,No
10/17/09,Albany,11.9,23.5,0.0,5.0,12.3,,,NNE,N,6.0,19.0,58.0,71.0,1022.2,1017.9,0.0,1.0,17.8,20.9,No,0.0,No
10/18/09,Albany,12.5,27.7,0.0,4.0,9.6,,,W,NNW,7.0,35.0,51.0,90.0,1013.6,1013.3,1.0,8.0,22.0,17.0,No,0.4,No
10/19/09,Albany,13.8,16.6,0.4,6.8,10.6,,,N,N,37.0,37.0,72.0,62.0,1018.5,1019.6,4.0,4.0,15.6,16.2,No,0.0,No
10/20/09,Albany,8.0,16.6,0.0,4.4,6.1,,,W,SW,4.0,22.0,82.0,61.0,1024.6,1022.5,7.0,3.0,12.5,15.4,No,0.0,No
10/21/09,Albany,10.0,17.8,0.0,3.8,11.6,,,NE,ENE,6.0,28.0,64.0,71.0,1022.2,1018.9,4.0,2.0,16.0,16.8,No,0.0,No
